DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002,NSA,PCH_SM,FI,2018,75.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002,NSA,PCH_SM,FI,2019,-34.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002,NSA,PCH_SM,FI,2020,-60.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002,NSA,PCH_SM,FI,2021,18.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002,NSA,PCH_SM,FI,2022,7.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,1995,36.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,1996,45.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,1997,72.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,1998,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,1999,400.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2000,9.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2001,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2002,27.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2003,154.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2004,9.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2005,27.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2006,72.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2007,45.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2008,54.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2009,54.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2010,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2011,136.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2012,63.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2013,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2014,0.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2016,36.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2017,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2018,18.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2019,1000.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2020,9.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2021,9.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,I15,FI,2022,1281.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,1996,25.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,1997,59.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,1998,-75.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,1999,2097.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2000,-97.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2001,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2002,50.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2003,465.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2004,-94.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2005,200.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2006,166.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2007,-37.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2008,19.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2009,0.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2010,-66.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2011,649.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2012,-53.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2013,-71.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2016,-63.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2017,-50.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2018,0.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2019,5394.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2020,-99.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2021,0.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F410023,NSA,PCH_SM,FI,2022,13985.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,1995,114.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,1996,144.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,1997,102.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,1998,159.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,1999,140.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2000,93.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2001,61.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2002,124.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2003,98.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2004,169.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2005,77.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2006,164.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2007,104.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2008,134.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2009,142.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2010,105.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2011,137.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2012,145.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2013,27.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2014,104.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2016,122.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2017,111.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2018,195.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2019,91.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2020,50.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2021,60.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,I15,FI,2022,18.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,1996,25.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,1997,-29.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,1998,56.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,1999,-12.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2000,-33.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2001,-34.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2002,103.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2003,-21.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2004,72.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2005,-54.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2006,111.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2007,-36.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2008,28.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2009,6.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2010,-25.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2011,29.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2012,5.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2013,-81.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2014,280.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2015,-4.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2016,22.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2017,-9.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2018,75.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2019,-53.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2020,-44.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2021,18.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PNUM,CPA_F41002_X_410023,NSA,PCH_SM,FI,2022,-69.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2016,402.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2017,1056.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2018,1804.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2019,2261.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2020,2357.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2021,3490.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AL,2022,4106.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2005,73.2,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2006,78.2,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2007,78.7,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2008,81.2,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2009,80.1,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2010,85.9,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2011,97.3,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2012,87.3,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2013,94.6,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2014,96.4,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2015,100.0,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2016,111.2,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2017,123.1,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2018,106.7,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2019,118.1,s
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2020,111.9,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2021,109.6,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,AT,2022,84.0,e
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,1996,108.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,1997,112.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,1998,88.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,1999,107.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2000,100.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2001,97.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2002,94.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2003,102.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2004,114.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2005,130.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2006,134.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2007,118.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2008,118.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2009,104.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2010,112.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2011,100.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2012,106.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2013,109.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2014,115.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2016,101.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2017,94.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2018,111.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2019,98.9,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2020,97.8,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2021,104.8,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BE,2022,94.0,p
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2000,27.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2001,32.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2002,42.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2003,65.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2004,136.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2005,198.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2006,287.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2007,342.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2008,285.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2009,117.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2010,72.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2011,69.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2012,61.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2013,69.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2014,88.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2016,104.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2017,138.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2018,193.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2019,177.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2020,161.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2021,202.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,BG,2022,243.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2000,192.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2001,227.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2002,251.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2003,319.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2004,387.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2005,448.3,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2006,440.2,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2007,474.4,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2008,469.8,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2009,401.5,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2010,360.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2011,241.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2012,172.7,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2013,123.9,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2014,87.6,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2015,100.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2016,123.0,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2017,167.1,
ESTAT:STS_COBP_A(1.0),04/12/23 11:00:00,A,PSQM,CPA_F41001,NSA,I15,CY,2018,197.3,
